"Time","EventSeriesID","TaskType","ObjectType","ObjectName","ObjectID","Warning"
"2021-08-24T21:43:14.121Z","70bcced0-e863-4c0c-a86e-a45a2ae94a50","Backup","VmwareVm","am1-jakerobi-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1476551","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:44:11.868Z","3a584fbd-859e-406d-9996-6d48369a8d05","Backup","VmwareVm","am1-tracator-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1585700","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-tracator-w1"
"2021-08-24T21:44:11.868Z","3a584fbd-859e-406d-9996-6d48369a8d05","Backup","VmwareVm","am1-tracator-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1585700","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:46:37.652Z","ec357bd6-8b02-498f-80ca-10690d455788","Backup","VmwareVm","am1-ericchan-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-97","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T21:46:37.652Z","ec357bd6-8b02-498f-80ca-10690d455788","Backup","VmwareVm","am1-ericchan-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-97","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:51:10.751Z","80d96e27-8c1f-479c-9331-f758528d344e","Backup","VmwareVm","am1-aarosmit-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1623618","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-aarosmit-w1"
"2021-08-24T21:51:10.751Z","80d96e27-8c1f-479c-9331-f758528d344e","Backup","VmwareVm","am1-aarosmit-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1623618","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:47:44.392Z","0c13ed78-129e-4176-87f9-bde6ae450a13","Backup","VmwareVm","am1-jeffinou-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4497","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T21:47:44.392Z","0c13ed78-129e-4176-87f9-bde6ae450a13","Backup","VmwareVm","am1-jeffinou-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4497","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T22:34:41.688Z","86fc2a12-5479-4954-94f8-4b7fe886f153","Backup","VmwareVm","am1-pavasali-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-954412","Change block tracking has been reset for am1-pavasali-w1."
"2021-08-24T22:34:41.688Z","86fc2a12-5479-4954-94f8-4b7fe886f153","Backup","VmwareVm","am1-pavasali-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-954412","Change block tracking has been reset from virtual machine 'am1-pavasali-w1'. Next backup is going to be a full backup of this disk"
"2021-08-24T22:34:41.688Z","86fc2a12-5479-4954-94f8-4b7fe886f153","Backup","VmwareVm","am1-pavasali-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-954412","Taking a full backup of disk '[amer1-personal01-purex50] am1-pavasali-w1/am1-pavasali-w1.vmdk' from virtual machine 'am1-pavasali-w1' because the current change id was not found. In particular this happens whenever change block tracking is reset"
"2021-08-24T22:52:40.239Z","49a64b72-5593-4b1d-a493-ab13c6d20552","Backup","VmwareVm","am1-chridert-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1636150","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T22:52:40.239Z","49a64b72-5593-4b1d-a493-ab13c6d20552","Backup","VmwareVm","am1-chridert-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1636150","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T23:10:51.881Z","9a4be4fa-339f-43e3-b8e7-f65b9e03d0db","Backup","VmwareVm","am1-aarosmith-w2","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1643988","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T23:10:51.881Z","9a4be4fa-339f-43e3-b8e7-f65b9e03d0db","Backup","VmwareVm","am1-aarosmith-w2","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1643988","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T23:33:59.352Z","04e7ac83-88c5-40a7-9435-73c5534b3096","Backup","VmwareVm","am1-jakerobi-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1476556","Failed pre-backup script cleanup for vSphere VM 'am1-jakerobi-l1'"
"2021-08-25T00:18:31.130Z","60be9905-e281-4214-8085-779b26fe77ba","Backup","VmwareVm","am1-branphil-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1636168","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-branphil-w1"
"2021-08-25T00:18:31.130Z","60be9905-e281-4214-8085-779b26fe77ba","Backup","VmwareVm","am1-branphil-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1636168","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T00:25:47.033Z","11071993-fc6e-4eb0-8c6a-868f95732343","Backup","VmwareVm","am1-aarolewi-windedupe 08-05 00:00 0","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1624215","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to get network address of vm: am1-aarolewi-windedupe 08-05 00:00 0"
"2021-08-25T00:25:47.033Z","11071993-fc6e-4eb0-8c6a-868f95732343","Backup","VmwareVm","am1-aarolewi-windedupe 08-05 00:00 0","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1624215","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T01:40:27.034Z","92c499e4-f80b-48e1-9cc2-abd5e4f908dc","Backup","LinuxFileset","Everything","Fileset:::b091c359-e789-4415-bf37-3a54a4d0b3a1","Encountered 37 errors while performing metadata scan for fileset 'Everything' on 'am1-chriculv-l1.rubrikdemo.com'."
"2021-08-25T01:40:27.034Z","92c499e4-f80b-48e1-9cc2-abd5e4f908dc","Backup","LinuxFileset","Everything","Fileset:::b091c359-e789-4415-bf37-3a54a4d0b3a1","Found 1 errors while retrieving data for fileset 'Everything' from 'am1-chriculv-l1.rubrikdemo.com'."
"2021-08-25T01:43:18.308Z","96592c92-22ef-4c74-9142-0cbf3d637ed1","Backup","VmwareVm","am1-jakerobi-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1476551","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-jakerobi-w1"
"2021-08-25T01:43:18.308Z","96592c92-22ef-4c74-9142-0cbf3d637ed1","Backup","VmwareVm","am1-jakerobi-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1476551","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T01:43:43.367Z","38f8a9e6-86f0-4df5-bd0a-c54faee52e37","Backup","VmwareVm","am1-zakpelle-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-3698","The guest OS on virtual machine 'am1-zakpelle-w1' is not running or this virtual machine does not have VMware Tools installed."
"2021-08-25T01:40:42.486Z","ce1c3a63-bf35-4d96-91c6-6a2455de4a35","Backup","VmwareVm","am1-jasoburr-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-101","Cannot establish a connection with the Rubrik Backup Service. Reason: Futures timed out after [10000 milliseconds]"
"2021-08-25T01:40:42.486Z","ce1c3a63-bf35-4d96-91c6-6a2455de4a35","Backup","VmwareVm","am1-jasoburr-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-101","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T01:43:36.039Z","3868ad18-58ec-4924-b3e6-f62d6da6653d","Backup","VmwareVm","am1-marcfaus-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-105","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T01:43:36.039Z","3868ad18-58ec-4924-b3e6-f62d6da6653d","Backup","VmwareVm","am1-marcfaus-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-105","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T01:49:33.738Z","69e991fd-e4f8-4d9f-8d2f-dfc255262e5b","Backup","VmwareVm","am1-chrinull-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1564599","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T01:49:33.738Z","69e991fd-e4f8-4d9f-8d2f-dfc255262e5b","Backup","VmwareVm","am1-chrinull-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1564599","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T01:51:54.989Z","bb98bbf7-4007-44dc-9387-01e7847bedaa","Backup","VmwareVm","am1-julizgod-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4588","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T01:51:54.989Z","bb98bbf7-4007-44dc-9387-01e7847bedaa","Backup","VmwareVm","am1-julizgod-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4588","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T01:57:57.713Z","7a173a35-1b4a-44e6-b88f-b7596bebc0b0","Backup","VmwareVm","am1-jakereib-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1516901","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T01:57:57.713Z","7a173a35-1b4a-44e6-b88f-b7596bebc0b0","Backup","VmwareVm","am1-jakereib-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1516901","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T01:59:16.325Z","f69da1c8-c8ff-481b-afcc-786aaafadfd3","Backup","VmwareVm","am1-briamisl-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1495304","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T01:59:16.325Z","f69da1c8-c8ff-481b-afcc-786aaafadfd3","Backup","VmwareVm","am1-briamisl-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1495304","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T01:59:20.366Z","99fdc610-8280-49cd-8e5a-7b27d1daa084","Backup","VmwareVm","am1-chenchou-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1617424","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T01:59:20.366Z","99fdc610-8280-49cd-8e5a-7b27d1daa084","Backup","VmwareVm","am1-chenchou-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1617424","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T01:51:57.774Z","cfe5b57d-b272-4ec6-a49c-a206237d6e38","Backup","VmwareVm","am1-briasmal-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1497348","Requested VSS snapshot failed. Taking a crash-consistent snapshot"
"2021-08-25T01:51:57.774Z","cfe5b57d-b272-4ec6-a49c-a206237d6e38","Backup","VmwareVm","am1-briasmal-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1497348","Unable to capture a VSS consistent snapshot using the Rubrik Backup Service. The snapshot is crash consistent"
"2021-08-25T01:55:36.813Z","aa214b38-853f-466f-97dd-e2fe3c4a1190","Backup","VmwareVm","am1-davimark-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1388204","Change block tracking has been reset for am1-davimark-w1."
"2021-08-25T01:55:36.813Z","aa214b38-853f-466f-97dd-e2fe3c4a1190","Backup","VmwareVm","am1-davimark-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1388204","Change block tracking has been reset from virtual machine 'am1-davimark-w1'. Next backup is going to be a full backup of this disk"
"2021-08-25T01:55:36.813Z","aa214b38-853f-466f-97dd-e2fe3c4a1190","Backup","VmwareVm","am1-davimark-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1388204","Taking a full backup of disk '[amer1-personal02-purex50] am1-davimark-w1/am1-davimark-w1.vmdk' from virtual machine 'am1-davimark-w1' because the current change id was not found. In particular this happens whenever change block tracking is reset"
"2021-08-25T02:03:25.977Z","7e4ed63f-be1d-43e1-a4cc-5c4986368e3e","Backup","VmwareVm","am1-robewest-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1585693","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-robewest-w1"
"2021-08-25T02:03:25.977Z","7e4ed63f-be1d-43e1-a4cc-5c4986368e3e","Backup","VmwareVm","am1-robewest-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1585693","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:04:17.869Z","defee3f3-2f0b-4c9d-872a-822160223269","Backup","VmwareVm","am1-jasopope-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4495","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:04:17.869Z","defee3f3-2f0b-4c9d-872a-822160223269","Backup","VmwareVm","am1-jasopope-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4495","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:05:47.625Z","facd8b4f-58f5-4030-8e37-6956b4a9cd9c","Backup","VmwareVm","am1-davedued-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1594750","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-davedued-w1"
"2021-08-25T02:05:47.625Z","facd8b4f-58f5-4030-8e37-6956b4a9cd9c","Backup","VmwareVm","am1-davedued-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1594750","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:07:40.040Z","c179121c-70e2-44cb-b07c-97b6bff65afc","Backup","VmwareVm","am1-xavivand-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1480083","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:07:40.040Z","c179121c-70e2-44cb-b07c-97b6bff65afc","Backup","VmwareVm","am1-xavivand-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1480083","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:07:50.926Z","dcb6c0d3-da1a-48f4-b8d5-7dbc0a3c5f1a","Backup","VmwareVm","am1-jasoburr-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-132238","The guest OS on virtual machine 'am1-jasoburr-l1' is not running or this virtual machine does not have VMware Tools installed."
"2021-08-25T02:10:59.131Z","7370234a-cdba-4661-a9a9-e2ed0d74cf80","Backup","VmwareVm","am1-samerast-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1470930","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:10:59.131Z","7370234a-cdba-4661-a9a9-e2ed0d74cf80","Backup","VmwareVm","am1-samerast-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1470930","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:13:45.817Z","f66eb3bd-213b-4519-ac08-3fb35a7d4e1a","Backup","VmwareVm","am1-pravchat-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-159098","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:13:45.817Z","f66eb3bd-213b-4519-ac08-3fb35a7d4e1a","Backup","VmwareVm","am1-pravchat-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-159098","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:07:05.226Z","186d27e4-a4b0-492c-ac86-927e9991433d","Backup","VmwareVm","am1-sql17-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-821","Change block tracking has been reset for am1-sql17-1."
"2021-08-25T02:07:05.226Z","186d27e4-a4b0-492c-ac86-927e9991433d","Backup","VmwareVm","am1-sql17-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-821","Change block tracking has been reset from virtual machine 'am1-sql17-1'. Next backup is going to be a full backup of this disk"
"2021-08-25T02:07:05.226Z","186d27e4-a4b0-492c-ac86-927e9991433d","Backup","VmwareVm","am1-sql17-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-821","Taking a full backup of disk '[amer1-shared02-purex50] am1-sql17-1/am1-sql17-1_1.vmdk' from virtual machine 'am1-sql17-1' because the current change id was not found. In particular this happens whenever change block tracking is reset"
"2021-08-25T02:07:05.226Z","186d27e4-a4b0-492c-ac86-927e9991433d","Backup","VmwareVm","am1-sql17-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-821","Taking a full backup of disk '[amer1-shared02-purex50] am1-sql17-1/am1-sql17-1.vmdk' from virtual machine 'am1-sql17-1' because the current change id was not found. In particular this happens whenever change block tracking is reset"
"2021-08-25T02:23:23.973Z","9051b49c-365a-4c64-b1fd-ee2d999d0061","Backup","VmwareVm","am1-josegil-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1251605","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:23:23.973Z","9051b49c-365a-4c64-b1fd-ee2d999d0061","Backup","VmwareVm","am1-josegil-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1251605","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:26:07.533Z","c8938359-b887-4eba-a40b-9bae63586a4a","Backup","VmwareVm","am1-lab-dc1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-586","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:26:07.533Z","c8938359-b887-4eba-a40b-9bae63586a4a","Backup","VmwareVm","am1-lab-dc1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-586","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:30:08.690Z","59564318-91b5-460a-9652-58c1a17b502e","Backup","VmwareVm","am1-deviderr-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4570","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:30:08.690Z","59564318-91b5-460a-9652-58c1a17b502e","Backup","VmwareVm","am1-deviderr-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4570","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:31:29.622Z","8978db7d-31b8-4153-866a-12c1c5732232","Backup","VmwareVm","am1-rickaror-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1374058","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:31:29.622Z","8978db7d-31b8-4153-866a-12c1c5732232","Backup","VmwareVm","am1-rickaror-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1374058","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:34:39.805Z","500093b3-de63-4097-8a3e-4ce3bb9ba9fd","Backup","VmwareVm","am1-justwarf-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1363011","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:34:39.805Z","500093b3-de63-4097-8a3e-4ce3bb9ba9fd","Backup","VmwareVm","am1-justwarf-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1363011","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:35:25.326Z","ef72601b-1cd8-437f-a1f2-257ac6df5467","Backup","VmwareVm","am1-rayfelix-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4534","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:35:25.326Z","ef72601b-1cd8-437f-a1f2-257ac6df5467","Backup","VmwareVm","am1-rayfelix-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4534","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:39:02.948Z","21d25df7-b2f7-4a5d-ba57-4ce847954814","Backup","VmwareVm","am1-paulbens-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-652765","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to verify Rubrik cluster certificate on host '172.24.16.85'."
"2021-08-25T02:39:02.948Z","21d25df7-b2f7-4a5d-ba57-4ce847954814","Backup","VmwareVm","am1-paulbens-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-652765","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:45:40.757Z","e4edc9bc-637e-4da5-9ee2-f9c2b14384cf","Backup","VmwareVm","am1-maurmatt-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-536921","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:45:40.757Z","e4edc9bc-637e-4da5-9ee2-f9c2b14384cf","Backup","VmwareVm","am1-maurmatt-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-536921","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:53:31.407Z","0b75138e-736a-4442-92f8-9707f49fb7e5","Backup","VmwareVm","am1-marccrev-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1558072","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:53:31.407Z","0b75138e-736a-4442-92f8-9707f49fb7e5","Backup","VmwareVm","am1-marccrev-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1558072","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T02:50:53.495Z","956ba426-890b-4bf7-85eb-58c7956f0807","Backup","VmwareVm","am1-richbrum-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-133163","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T02:50:53.495Z","956ba426-890b-4bf7-85eb-58c7956f0807","Backup","VmwareVm","am1-richbrum-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-133163","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:13:34.239Z","509ed6f3-d9d9-4e2e-8592-77aa6d440d30","Backup","VmwareVm","am1-juliwill-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1573514","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T03:13:34.239Z","509ed6f3-d9d9-4e2e-8592-77aa6d440d30","Backup","VmwareVm","am1-juliwill-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1573514","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:06:55.863Z","a1a13a23-1fcc-41da-8e99-d6164a3cf463","Backup","VmwareVm","am1-carlnorw-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4461","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T03:06:55.863Z","a1a13a23-1fcc-41da-8e99-d6164a3cf463","Backup","VmwareVm","am1-carlnorw-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4461","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:06:55.863Z","a1a13a23-1fcc-41da-8e99-d6164a3cf463","Backup","VmwareVm","am1-carlnorw-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4461","Change block tracking has been reset for am1-carlnorw-w1."
"2021-08-25T03:06:55.863Z","a1a13a23-1fcc-41da-8e99-d6164a3cf463","Backup","VmwareVm","am1-carlnorw-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4461","Change block tracking has been reset from virtual machine 'am1-carlnorw-w1'. Next backup is going to be a full backup of this disk"
